,name,Unnamed: 0,genre
352,몬스터 호텔 3,352.0,"[['공포', '스릴러', '미국', '2019']]"
353,더 넌,353.0,"[['액션', '범죄', '드라마', '미국', '2018']]"
354,스카이스크래퍼,354.0,"[['코미디', '한국', '2017']]"
355,염력,355.0,"[['액션', '범죄', '모험', '영국', '미국', '프랑스', '벨기에', '2017']]"
356,월요일이 사라졌다,356.0,"[['SF', '액션', '한국', '2018']]"
357,인랑,357.0,"[['애니메이션', '한국', '2018']]"
358,극장판 헬로카봇 : 백악기 시대,358.0,"[['드라마', '코미디', '한국', '2017']]"
359,레슬러,359.0,"[['드라마', '한국', '2018']]"
360,상류사회,360.0,"[['액션', '한국', '2018']]"
361,물괴,361.0,"[['드라마', '한국', '2018']]"
362,미쓰백,362.0,"[['애니메이션', '판타지', '모험', '한국', '2018']]"
363,신비아파트: 금빛 도깨비와 비밀의 동굴,363.0,"[['SF', '드라마', '미국', '2018']]"
364,퍼스트맨,364.0,"[['애니메이션', '액션', '가족', '미국', '2018']]"
365,스파이더맨: 뉴 유니버스,365.0,"[['드라마', '뮤지컬', '미국', '2017']]"
366,위대한 쇼맨,366.0,"[['공포', '미스터리', '스릴러', '미국', '2017']]"
367,인시디어스4: 라스트 키,367.0,"[['다큐멘터리', '한국', '2018']]"
368,"그날, 바다",368.0,"[['액션', '모험', '미국', '2018']]"
369,툼레이더,369.0,"[['애니메이션', '모험', '코미디', '미국', '2017']]"
370,페르디난드,370.0,"[['다큐멘터리', '실험', '브라질', '2020']]"
371,버닝,371.0,"[['스릴러', '드라마', '한국', '2018']]"
372,7년의 밤,372.0,"[['액션', '공포', 'SF', '스릴러', '미국', '2018']]"
373,메가로돈,373.0,"[['스릴러', '미국', '2020']]"
374,콰이어트 플레이스,374.0,"[['판타지', '드라마', '미국', '2018']]"
375,호두까기 인형과 4개의 왕국,375.0,"[['드라마', '판타지', '멜로/로맨스', '스릴러', '전쟁', '미국', '2017']]"
376,셰이프 오브 워터: 사랑의 모양,376.0,"[['모험', '미국', '2018']]"
377,곰돌이 푸 다시 만나 행복해,377.0,"[['드라마', '한국', '2017']]"
378,변산,378.0,"[['애니메이션', '코미디', '미국', '2018']]"
379,그린치,379.0,"[['드라마', '멜로/로맨스', '미국', '2018']]"
380,스타 이즈 본,380.0,"[['액션', '스릴러', '한국', '2018']]"
381,동네사람들,381.0,"[['코미디', '드라마', '범죄', '한국', '2018']]"
382,원더풀 고스트,382.0,"[['드라마', '액션', '한국', '2019']]"
383,강철비,383.0,"[['드라마', '한국', '2017']]"
384,흥부: 글로 세상을 바꾼 자,384.0,"[['애니메이션', '미스터리', '서스펜스', '모험', '일본', '2018']]"
385,명탐정 코난 : 제로의 집행인,385.0,"[['애니메이션', '가족', '영국', '미국', '오스트레일리아', '2018']]"
386,피터 래빗,386.0,"[['애니메이션', '한국', '2018']]"
387,점박이 한반도의 공룡2 : 새로운 낙원,387.0,"[['코미디', '드라마', '애니메이션', '영국', '프랑스', '2017']]"
388,패딩턴 2,388.0,"[['드라마', '한국', '2017']]"
389,허스토리,389.0,"[['멜로/로맨스', '미국', '2018']]"
390,미드나잇 선,390.0,"[['드라마', '한국', '2017']]"
391,덕구,391.0,"[['한국', '2018']]"
392,번 더 스테이지: 더 무비,392.0,"[['공포', '스릴러', '미국', '2018']]"
393,트루스 오어 데어,393.0,"[['액션', '영국', '미국', '2017']]"
394,커뮤터,394.0,"[['모험', '미국', '2018']]"
395,후드,395.0,"[['애니메이션', '코미디', '액션', '가족', '일본', '2018']]"
396,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,396.0,"[['판타지', '가족', '모험', '액션', '영국', '미국', '2001']]"
397,해리포터와 마법사의 돌,397.0,"[['액션', '모험', 'SF', '뉴질랜드', '미국', '2018']]"
398,모털 엔진,398.0,"[['드라마', '미국', '2018']]"
399,바울,399.0,"[['액션', '코미디', '미국', '2018']]"
400,나를 차버린 스파이,400.0,"[['애니메이션', '액션', '일본', '2007']]"
401,명탐정 코난:감벽의 관,401.0,"[['코미디', '미국', '2018']]"
402,아이 필 프리티,402.0,"[['액션', '범죄', '드라마', '스릴러', '미국', '2018']]"
403,시카리오: 데이 오브 솔다도,403.0,"[['멜로/로맨스', '스릴러', '한국', '2017']]"
404,치즈인더트랩,404.0,"[['액션', '드라마', '전쟁', '미국', '2018']]"
405,12 솔져스,405.0,"[['드라마', '한국', '2016']]"
406,1급기밀,406.0,"[['드라마', '멜로/로맨스', '스릴러', '미국', '2018']]"
407,50가지 그림자: 해방,407.0,"[['공포', '미스터리', '한국', '2018']]"
408,속닥속닥,408.0,"[['판타지', '공포', '미스터리', 'SF', '스릴러', '미국', '2018']]"
409,벽 속에 숨은 마법시계,409.0,"[['액션', '스릴러', '미국', '2017']]"
410,허리케인 하이스트,410.0,"[['액션', 'SF', '미국', '2018']]"
411,한 솔로: 스타워즈 스토리,411.0,"[['드라마', '멜로/로맨스', '이탈리아', '프랑스', '브라질', '미국', '2017']]"
412,콜 미 바이 유어 네임,412.0,"[['판타지', '드라마', '일본', '2017']]"
413,나미야 잡화점의 기적,413.0,"[['액션', '오스트레일리아', '2018']]"
414,업그레이드,414.0,"[['애니메이션', '한국', '2018']]"
415,런닝맨 : 풀룰루의 역습,415.0,"[['애니메이션', '일본', '2018']]"
416,극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이,416.0,"[['애니메이션', '일본', '2018']]"
417,극장판 도라에몽: 진구의 보물섬,417.0,"[['액션', '범죄', '미스터리', '캐나다', '미국', '2020']]"
418,원더,418.0,"[['드라마', '미국', '2018']]"
419,유전,419.0,"[['SF', '액션', '스릴러', '미국', '2018']]"
420,더 프레데터,420.0,"[['드라마', '일본', '2018']]"
421,어느 가족,421.0,"[['애니메이션', '일본', '2018']]"
422,극장판 포켓몬스터 모두의 이야기,422.0,"[['애니메이션', '일본', '2017']]"
423,극장판 요괴워치 섀도사이드: 도깨비왕의 부활,423.0,"[['멜로/로맨스', '코미디', '미국', '2018']]"
424,크레이지 리치 아시안,424.0,"[['드라마', '코미디', '미국', '2017']]"
425,다운사이징,425.0,"[['미스터리', '범죄', '스릴러', '한국', '2017']]"
426,나를 기억해,426.0,"[['드라마', '스릴러', '미국', '2017']]"
427,더 포스트,427.0,"[['애니메이션', '중국', '2015']]"
428,빅샤크: 매직체인지,428.0,"[['범죄', '액션', '한국', '2018']]"
429,독전: 익스텐디드 컷,429.0,"[['애니메이션', '영국', '2018']]"
430,얼리맨,430.0,"[['범죄', '미스터리', '스릴러', '미국', '2018']]"
431,부탁 하나만 들어줘,431.0,"[['멜로/로맨스', '대만', '2017']]"
432,"안녕, 나의 소녀",432.0,"[['드라마', '액션', '인도', '2016']]"
433,당갈,433.0,"[['공포', '미국', '2020']]"
434,할로윈,434.0,"[['스릴러', '미국', '2018']]"
435,레드 스패로,435.0,"[['코미디', '드라마', '미국', '2018']]"
436,레이디 버드,436.0,"[['범죄', '코미디', '한국', '2017']]"
437,게이트,437.0,"[['애니메이션', '한국', '2018']]"
438,미니특공대X,438.0,"[['드라마', '한국', '2018']]"
439,여중생A,439.0,"[['드라마', '코미디', '범죄', '영국', '미국', '2017']]"
440,쓰리 빌보드,440.0,"[['애니메이션', '독일', '2017']]"
441,마야2,441.0,"[['애니메이션', '덴마크', '2017']]"
442,커다랗고 커다랗고 커다란 배,442.0,"[['드라마', '미국', '2017']]"
443,플로리다 프로젝트,443.0,"[['모험', '가족', '애니메이션', '일본', '2017']]"
444,극장판 포켓몬스터 너로 정했다!,444.0,"[['모험', '코미디', '드라마', '미국', '2017']]"
445,베일리 어게인,445.0,"[['실험', '프랑스', '2020']]"
446,루이스,446.0,"[['애니메이션', '코미디', '가족', '판타지', '미스터리', '멜로/로맨스', '미국', '영국', '2018']]"
447,셜록 놈즈,447.0,"[['드라마', '미국', '2018']]"
448,신은 죽지 않았다 3: 어둠 속의 빛,448.0,"[['드라마', '한국', '2018']]"
449,출국,449.0,"[['액션', '범죄', '스릴러', '미국', '2018']]"
450,호텔 아르테미스,450.0,"[['범죄', '드라마', '미스터리', '스릴러', '미국', '2017']]"
451,올 더 머니,451.0,"[['액션', '모험', '스릴러', '미국', '2018']]"
452,마일22,452.0,"[['공포', '미스터리', '한국', '2018']]"
453,여곡성,453.0,"[['애니메이션', '모험', '이탈리아', '2018']]"
454,레오나르도 다 빈치,454.0,"[['가족', '한국', '2017']]"
455,번개맨과 신비의 섬,455.0,"[['스릴러', '영국', '아일랜드', '미국', '2017']]"
456,킬링 디어,456.0,"[['멜로/로맨스', '드라마', '미국', '1997']]"
457,타이타닉,457.0,"[['드라마', '한국', '2019']]"
458,소공녀,458.0,"[['드라마', '멜로/로맨스', '미국', '2018']]"
459,어드리프트:우리가 함께한 바다,459.0,"[['애니메이션', '가족', '캐나다', '2018']]"
460,엘리엇과 산타 썰매단,460.0,"[['애니메이션', '중국', '2017']]"
461,매직빈,461.0,"[['액션', '스릴러', '미국', '2018']]"
462,헌터 킬러,462.0,"[['애니메이션', '코미디', '가족', '영국', '2017']]"
463,몬스터 패밀리,463.0,"[['액션', '드라마', '한국', '2017']]"
464,머니백,464.0,"[['애니메이션', '한국', '2017']]"
465,뽀로로 극장판 공룡섬 대모험,465.0,"[['드라마', '한국', '2018']]"
466,말모이,466.0,"[['드라마', '프랑스', '2017']]"
467,"부르고뉴, 와인에서 찾은 인생",467.0,"[['SF', '드라마', '미스터리', '스릴러', '미국', '영국', '2013']]"
468,그래비티,468.0,"[['애니메이션', '드라마', '일본', '2018']]"
469,너의 췌장을 먹고 싶어,469.0,"[['뮤지컬', '한국', '2018']]"
470,번개맨의 비밀,470.0,"[['다큐멘터리', '한국', '2017']]"
471,젝스키스 에이틴,471.0,"[['스릴러', '한국', '2017']]"
472,살인소설,472.0,"[['드라마', '미국', '2017']]"
473,온리 더 브레이브,473.0,"[['다큐멘터리', '드라마', '한국', '2018']]"
474,폴란드로 간 아이들,474.0,"[['미스터리', '스릴러', '한국', '2018']]"
475,데자뷰,475.0,"[['코미디', '한국', '2017']]"
476,비밥바룰라,476.0,"[['드라마', '코미디', '미국', '2017']]"
477,"스탠바이, 웬디",477.0,"[['애니메이션', '일본', '2018']]"
478,나츠메 우인장: 세상과 연을 맺다,478.0,"[['애니메이션', '일본', '2018']]"
479,에그엔젤 코코밍: 두근두근 핼러윈 파티,479.0,"[['다큐멘터리', '일본', '2017']]"
480,타샤 튜더,480.0,"[['싱가포르', '태국', '2020']]"
481,플로이,481.0,"[['애니메이션', '액션', '가족', '영국', '2018']]"
482,다이노 어드벤처2: 육해공 공룡 대백과,482.0,"[['드라마', '전쟁', '한국', '터키', '2017']]"
483,아일라,483.0,"[['모험', '드라마', '판타지', '미국', '2012']]"
484,라이프 오브 파이,484.0,"[['애니메이션', '한국', '2018']]"
485,극장판 뽀잉: 슈퍼 변신의 비밀,485.0,"[['액션', '스릴러', '영국', '중국', '미국', '2017']]"
486,더 포리너,486.0,"[['코미디', '한국', '2018']]"
487,배반의 장미,487.0,"[['미스터리', '모험', '독일', '영국', '2014']]"
488,그랜드 부다페스트 호텔,488.0,"[['애니메이션', '드라마', '멜로/로맨스', '일본', '2016']]"
489,너의 이름은.,489.0,"[['드라마', '프랑스', '독일', '미국', '2016']]"
490,패터슨,490.0,"[['애니메이션', '드라마', '일본', '2018']]"
491,이별의 아침에 약속의 꽃을 장식하자,491.0,"[['드라마', '전쟁', '영국', '2017']]"
492,다키스트 아워,492.0,"[['애니메이션', '모험', '일본', '2011']]"
493,프렌즈: 몬스터섬의비밀,493.0,"[['애니메이션', '프랑스', '2017']]"
494,정글번치: 최강 악당의 등장,494.0,"[['드라마', '미국', '2018']]"
495,툴리,495.0,"[['애니메이션', '미국', '중국', '2018']]"
496,벅스 프렌즈,496.0,"[['애니메이션', '중국', '2019']]"
497,반딧불이 딘딘,497.0,"[['공포', '일본', '2011']]"
498,아바타,498.0,"[['판타지', '멜로/로맨스', '일본', '2018']]"
499,"오늘 밤, 로맨스 극장에서",499.0,"[['애니메이션', '모험', '코미디', '캐나다', '2016']]"
500,스파키,500.0,"[['애니메이션', '판타지', '모험', '일본', '2018']]"
501,펭귄 하이웨이,501.0,"[['애니메이션', '한국', '프랑스', '일본', '2017']]"
502,극장판 레이디버그: 미라클스톤의 비밀,502.0,"[['다큐멘터리', '일본', '2017']]"
503,인생 후르츠,503.0,"[['애니메이션', '모험', '코미디', '독일', '미국', '2018']]"
504,개들의 섬,504.0,"[['범죄', '액션', '스릴러', '미국', '스웨덴', '영국', '캐나다', '독일', '2018']]"
505,거미줄에 걸린 소녀,505.0,"[['드라마', '영국', '2018']]"
506,막달라 마리아: 부활의 증인,506.0,"[['멜로/로맨스', '미국', '2018']]"
507,에브리데이,507.0,"[['다큐멘터리', '프랑스', '2017']]"
508,바르다가 사랑한 얼굴들,508.0,"[['드라마', '멜로/로맨스', '영국', '2017']]"
509,체실 비치에서,509.0,"[['다큐멘터리', '가족', '영국', '2017']]"
510,지구: 놀라운 하루,510.0,"[['멜로/로맨스', '판타지', '코미디', '미국', '2012']]"
511,루비 스팍스,511.0,"[['드라마', '미국', '2017']]"
512,팬텀 스레드,512.0,"[['애니메이션', '드라마', '액션', '판타지', '일본', '2018']]"
513,문호 스트레이독스 [데드 애플],513.0,"[['드라마', '미국', '2017']]"
514,몬태나,514.0,"[['액션', '범죄', '드라마', '미스터리', '스릴러', '미국', '2018']]"
515,크리미널 스쿼드,515.0,"[['공포', '미국', '2019']]"
516,달링,516.0,"[['인도', '2021']]"
517,투 프렌즈,517.0,"[['애니메이션', '모험', '코미디', '체코', '2017']]"
518,박물관이 진짜 살아있다,518.0,"[['드라마', '뮤지컬', '멜로/로맨스', '미국', '2016']]"
519,라라랜드,519.0,"[['애니메이션', '터키', '2018']]"
520,피쉬 프렌즈: 알록이의 신기한 모험,520.0,"[['멜로/로맨스', '드라마', '대만', '2018']]"
521,모어 댄 블루,521.0,"[['멜로/로맨스', '애니메이션', '일본', '2017']]"
522,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",522.0,"[['드라마', '코미디', '한국', '2018']]"
523,해피 투게더,523.0,"[['드라마', '미국', '2017']]"
524,원더스트럭,524.0,"[['애니메이션', '일본', '2018']]"
525,중2병이라도 사랑이 하고 싶어! 테이크 온 미,525.0,"[['판타지', '모험', '미국', '오스트레일리아', '2018']]"
526,구스범스: 몬스터의 역습,526.0,"[['드라마', '가족', '한국', '2017']]"
527,당신의 부탁,527.0,"[['애니메이션', '모험', '가족', '체코', '슬로바키아', '크로아티아', '2016']]"
528,양말요정 휴고의 대모험,528.0,"[['애니메이션', '홍콩', '2017']]"
529,쿵푸몽키,529.0,"[['애니메이션', '미스터리', '영국', '폴란드', '2017']]"
530,러빙 빈센트,530.0,"[['애니메이션', '일본', '2017']]"
531,하이큐!! 콘셉트의 싸움,531.0,"[['애니메이션', '모험', '가족', '전쟁', '미국', '아일랜드', '프랑스', '캐나다', '영국', '2018']]"
532,캡틴 스터비,532.0,"[['드라마', '한국', '2017']]"
533,영주,533.0,"[['애니메이션', '가족', '핀란드', '폴란드', '2017']]"
534,겨울왕국의 무민,534.0,"[['공포', '스릴러', '미국', '2018']]"
535,노크: 초대받지 않은 손님,535.0,"[['코미디', '범죄', '드라마', '액션', '미국', '2017']]"
536,로건 럭키,536.0,"[['코미디', '프랑스', '2017']]"
537,"세라비, 이것이 인생!",537.0,"[['애니메이션', '일본', '2017']]"
538,극장판 프리! - 테이크 유어 마크 -,538.0,"[['애니메이션', '독일', '미국', '2017']]"
539,리틀 뱀파이어,539.0,"[['스릴러', '미국', '2017']]"
540,디트로이트,540.0,"[['다큐멘터리', '한국', '2014']]"
541,노인을 위한 나라는 없다,541.0,"[['애니메이션', '모험', '코미디', '말레이지아', '2018']]"
542,윌리,542.0,"[['애니메이션', '모험', '코미디', '중국', '2016']]"
543,펭이와 친구들의 남극대모험,543.0,"[['애니메이션', 'SF', '액션', '일본', '2018']]"
544,마징가 Z: 인피니티,544.0,"[['드라마', '가족', '미국', '2018']]"
545,아이 캔 온리 이매진,545.0,"[['드라마', '다큐멘터리', '영국', '2018']]"
546,휘트니,546.0,"[['애니메이션', '한국', '2018']]"
547,터닝메카드W: 반다인의 비밀 특별판,547.0,"[['드라마', '미국', '2017']]"
548,원더 휠,548.0,"[['다큐멘터리', '한국', '2018']]"
549,무문관,549.0,"[['액션', '영국', '2019']]"
550,로마,550.0,"[['드라마', '미스터리', '한국', '2017']]"
551,죄 많은 소녀,551.0,"[['애니메이션', '일본', '2018']]"
552,리즈와 파랑새,552.0,"[['애니메이션', '영국', '2018']]"
553,다이노 헌터: 티렉스VS파키리노 대격돌,553.0,"[['드라마', '미국', '2017']]"
554,호밀밭의 반항아,554.0,"[['코미디', '드라마', '범죄', '한국', '2018']]"
555,원더풀 라이프,555.0,"[['애니메이션', '일본', '2017']]"
556,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,556.0,"[['애니메이션', '미스터리', '영국', '폴란드', '2017']]"
557,러빙 빈센트 : 비하인드 에디션,557.0,"[['드라마', '멜로/로맨스', '이탈리아', '2009']]"
558,아이 엠 러브,558.0,"[['드라마', '판타지', '미국', '2007']]"
559,어거스트 러쉬,559.0,"[['다큐멘터리', '한국', '2017']]"
560,B급 며느리,560.0,"[['코미디', '공포', '일본', '2019']]"
561,카메라를 멈추면 안 돼!,561.0,"[['액션', '일본', '2017']]"
562,극장판 가면라이더 이그제이드: 트루 엔딩,562.0,"[['애니메이션', '모험', '코미디', '러시아 연방', '2017']]"
563,픽시,563.0,"[['애니메이션', '모험', '코미디', '미국', '2016']]"
564,꼬마영웅 바비,564.0,"[['멜로/로맨스', '드라마', '일본', '2017']]"
565,나라타주,565.0,"[['다큐멘터리', '한국', '2018']]"
566,트와이스랜드,566.0,"[['액션', '모험', '미국', '2018']]"
567,액슬,567.0,"[['애니메이션', '모험', '코미디', 'SF', '미국', '페루', '2017']]"
568,스페이스 치킨: 마법 부적의 비밀,568.0,"[['드라마', '한국', '2018']]"
569,임을 위한 행진곡,569.0,"[['모험', '애니메이션', '중국', '2016']]"
570,판타스틱 부니베어,570.0,"[['애니메이션', '러시아 연방', '2018']]"
571,로빈슨의 언더워터 어드벤처,571.0,"[['미스터리', '액션', '미국', '2018']]"
572,킨: 더 비기닝,572.0,"[['모험', '애니메이션', '노르웨이', '2017']]"
573,꼬마 보트 토토: 타요 타요 배 타요,573.0,"[['액션', 'SF', '일본', '2017']]"
574,아인,574.0,"[['애니메이션', '러시아 연방', '2018']]"
575,드래곤 프린세스,575.0,"[['액션', '미국', '2021']]"
576,탑건,576.0,"[['코미디', '드라마', '영국', '2017']]"
577,파이널 포트레이트,577.0,"[['애니메이션', '일본', '2018']]"
578,호비와 매직 아일랜드,578.0,"[['블랙코미디', '스웨덴', '독일', '프랑스', '덴마크', '2017']]"
579,더 스퀘어,579.0,"[['애니메이션', '코미디', '모험', '독일', '2017']]"
580,토니스토리2: 고철왕국의 친구들,580.0,"[['애니메이션', '드라마', '일본', '2017']]"
581,주문은 토끼입니까?? ~디어 마이 시스터~,581.0,"[['멜로/로맨스', '코미디', '일본', '2015']]"
582,내 이야기!!,582.0,"[['애니메이션', '모험', '중국', '2017']]"
583,바니부기: 드래곤 에그를 찾아서,583.0,"[['애니메이션', '모험', '가족', '뮤지컬', '노르웨이', '2016']]"
584,아기곰 보보 구출 대작전,584.0,"[['애니메이션', '중국', '2017']]"
585,아기돼지 3형제와 쿵푸랜드,585.0,"[['애니메이션', '드라마', '가족', '미국', '2018']]"
586,위 베어 베어스: 베이비 베어스,586.0,"[['애니메이션', '드라마', '멜로/로맨스', '일본', '2019']]"
587,트와일라잇,587.0,"[['드라마', '한국', '2018']]"
588,군산: 거위를 노래하다,588.0,"[['판타지', '코미디', '한국', '2018']]"
589,내안의 그놈,589.0,"[['애니메이션', '액션', '모험', '독일', '2017']]"
590,캡틴 샤키,590.0,"[['멜로/로맨스', '미국', '2017']]"
591,빅 식,591.0,"[['범죄', '액션', '드라마', '한국', '2016']]"
592,불한당: 나쁜 놈들의 세상,592.0,"[['애니메이션', '중국', '프랑스', '2017']]"
593,토이 가디언즈,593.0,"[['드라마', '미스터리', '스릴러', '프랑스', '미국', '2017']]"
594,너는 여기에 없었다,594.0,"[['드라마', '미국', '2017']]"
595,해피 어게인,595.0,"[['다큐멘터리', '일본', '2017']]"
596,류이치 사카모토: 코다,596.0,"[['애니메이션', '인도', '2016']]"
597,유니콘 원정대: 비밀의 다이어리,597.0,"[['드라마', '멜로/로맨스', '영국', '2016']]"
598,오직 사랑뿐,598.0,"[['드라마', '미국', '2017']]"
599,"아이, 토냐",599.0,"[['드라마', '가족', '한국', '2017']]"
600,택시운전사,600.0,"[['판타지', '드라마', '한국', '2017']]"
601,신과함께-죄와 벌,601.0,"[['액션', '한국', '2016']]"
602,공조,602.0,"[['액션', '모험', 'SF', '미국', '2017']]"
603,스파이더맨: 홈 커밍,603.0,"[['액션', '미국', '2019']]"
604,범죄도시,604.0,"[['액션', '드라마', '한국', '2017']]"
605,군함도,605.0,"[['액션', '한국', '2017']]"
606,청년경찰,606.0,"[['드라마', '오스트레일리아', '영국', '헝가리', '2019']]"
607,더 킹,607.0,"[['판타지', '뮤지컬', '멜로/로맨스', '미국', '2017']]"
608,미녀와 야수,608.0,"[['액션', '모험', '코미디', '영국', '미국', '2017']]"
609,킹스맨: 골든 서클,609.0,"[['액션', '모험', '판타지', 'SF', '미국', '2017']]"
610,토르: 라그나로크,610.0,"[['범죄', '한국', '2017']]"
611,꾼,611.0,"[['드라마', '액션', '한국', '2019']]"
612,강철비,612.0,"[['드라마', '한국', '2017']]"
613,남한산성,613.0,"[['공포', '미국', '2018']]"
614,미이라,614.0,"[['액션', '범죄', '스릴러', '미국', '일본', '프랑스', '캐나다', '2017']]"
615,분노의 질주: 더 익스트림,615.0,"[['애니메이션', '드라마', '멜로/로맨스', '일본', '2016']]"
616,너의 이름은.,616.0,"[['애니메이션', '모험', '코미디', '미국', '2017']]"
617,슈퍼배드 3,617.0,"[['드라마', '한국', '2017']]"
618,아이 캔 스피크,618.0,"[['액션', '모험', '코미디', '판타지', '미국', '오스트레일리아', '2017']]"
619,캐리비안의 해적: 죽은 자는 말이 없다,619.0,"[['범죄', '액션', '한국', '2016']]"
620,프리즌,620.0,"[['액션', '드라마', '스릴러', '전쟁', '영국', '프랑스', '미국', '2017']]"
621,덩케르크,621.0,"[['액션', 'SF', '미국', '2017']]"
622,가디언즈 오브 갤럭시 VOL. 2,622.0,"[['범죄', '스릴러', '한국', '2016']]"
623,살인자의 기억법,623.0,"[['액션', '모험', 'SF', '미국', '2017']]"
624,트랜스포머: 최후의 기사,624.0,"[['공포', '미국', '2018']]"
625,보안관,625.0,"[['액션', '범죄', '한국', '2017']]"
626,조작된 도시,626.0,"[['애니메이션', '코미디', '모험', '미국', '2021']]"
627,보스 베이비,627.0,"[['드라마', '한국', '2016']]"
628,재심,628.0,"[['드라마', '모험', '멜로/로맨스', '한국', '2017']]"
629,박열,629.0,"[['애니메이션', '모험', '코미디', '가족', '판타지', '뮤지컬', '미국', '2016']]"
630,모아나,630.0,"[['액션', '범죄', '한국', '2016']]"
631,마스터,631.0,"[['다큐멘터리', '프랑스', '2020']]"
632,로건,632.0,"[['액션', '모험', '미국', '2020']]"
633,원더 우먼,633.0,"[['공포', '미국', '2018']]"
634,겟 아웃,634.0,"[['액션', '모험', '드라마', 'SF', '미국', '2017']]"
635,혹성탈출: 종의 전쟁,635.0,"[['드라마', '한국', '2017']]"
636,1987,636.0,"[['공포', '스릴러', '미스터리', '미국', '2017']]"
637,애나벨 : 인형의 주인,637.0,"[['다큐멘터리', '한국', '2017']]"
638,노무현입니다,638.0,"[['액션', '모험', '판타지', 'SF', '미국', '2021']]"
639,저스티스 리그,639.0,"[['액션', '코미디', '범죄', '미국', '영국', '2021']]"
640,킬러의 보디가드,640.0,"[['액션', '모험', '판타지', 'SF', '미국', '2017']]"
641,콩: 스컬 아일랜드,641.0,"[['공포', '스릴러', '미국', '2016']]"
642,23 아이덴티티,642.0,"[['코미디', '모험', '액션', '한국', '2016']]"
643,임금님의 사건수첩,643.0,"[['코미디', '한국', '2017']]"
644,부라더,644.0,"[['미스터리', '스릴러', '한국', '2017']]"
645,기억의 밤,645.0,"[['공포', '미국', '2020']]"
646,해피 데스데이,646.0,"[['범죄', '드라마', '한국', '2017']]"
647,브이아이피,647.0,"[['드라마', '한국', '2016']]"
648,특별시민,648.0,"[['SF', '스릴러', '공포', '미국', '2017']]"
649,에이리언: 커버넌트,649.0,"[['미스터리', '스릴러', '한국', '2017']]"
650,장산범,650.0,"[['액션', '한국', '2017']]"
651,악녀,651.0,"[['스릴러', '한국', '2017']]"
652,해빙,652.0,"[['드라마', '뮤지컬', '멜로/로맨스', '미국', '2016']]"
653,라라랜드,653.0,"[['애니메이션', '한국', '2020']]"
654,하루,654.0,"[['액션', 'SF', '스릴러', '미국', '2017']]"
655,지오스톰,655.0,"[['액션', '모험', '판타지', 'SF', '미국', '2017']]"
656,스타워즈: 라스트 제다이,656.0,"[['범죄', '액션', '드라마', '한국', '2016']]"
657,불한당: 나쁜 놈들의 세상,657.0,"[['스릴러', '미국', '2019']]"
658,그것,658.0,"[['드라마', '미스터리', '범죄', '미국', '2017']]"
659,오리엔트 특급 살인,659.0,"[['드라마', '한국', '2017']]"
660,대립군,660.0,"[['액션', '범죄', '스릴러', '영국', '미국', '2017']]"
661,베이비 드라이버,661.0,"[['드라마', '뮤지컬', '미국', '2017']]"
662,위대한 쇼맨,662.0,"[['애니메이션', '한국', '2017']]"
663,뽀로로 극장판 공룡섬 대모험,663.0,"[['액션', 'SF', '스릴러', '독일', '오스트레일리아', '캐나다', '프랑스', '2016']]"
664,레지던트 이블: 파멸의 날,664.0,"[['SF', '범죄', '액션', '미국', '2017']]"
665,공각기동대 : 고스트 인 더 쉘,665.0,"[['애니메이션', '모험', '코미디', '가족', '판타지', '뮤지컬', '미국', '2020']]"
666,트롤,666.0,"[['모험', 'SF', '미국', '2016']]"
667,패신저스,667.0,"[['스위스', '2021']]"
668,씽,668.0,"[['코미디', '베트남', '2018']]"
669,아빠는 딸,669.0,"[['애니메이션', '프랑스', '2017']]"
670,컨택트,670.0,"[['공포', '스릴러', '미국', '2019']]"
671,47 미터,671.0,"[['애니메이션', '모험', '일본', '2017']]"
672,메리와 마녀의 꽃,672.0,"[['서스펜스', '드라마', '멜로/로맨스', '미국', '2017']]"
673,얼라이드,673.0,"[['액션', '모험', 'SF', '프랑스', '2017']]"
674,발레리안: 천 개 행성의 도시,674.0,"[['액션', '판타지', '미국', '중국', '2016']]"
675,그레이트 월,675.0,"[['다큐멘터리', '포르투갈', '헝가리', '2020']]"
676,침묵,676.0,"[['애니메이션', '모험', '코미디', '가족', '미국', '2017']]"
677,카3: 새로운 도전,677.0,"[['액션', '모험', '스릴러', '미국', '2017']]"
678,트리플 엑스 리턴즈,678.0,"[['드라마', '브라질', '2017']]"
679,리얼,679.0,"[['애니메이션', '드라마', '일본', '2018']]"
680,너의 췌장을 먹고 싶어,680.0,"[['이란', '2021']]"
681,라이프,681.0,"[['애니메이션', '서스펜스', '모험', '일본', '2017']]"
682,명탐정 코난:진홍의 연가,682.0,"[['드라마', '미국', '2016']]"
683,히든 피겨스,683.0,"[['스릴러', '한국', '2017']]"
684,반드시 잡는다,684.0,"[['범죄', '한국', '2016']]"
685,원라인,685.0,"[['애니메이션', '한국', '2016']]"
686,터닝메카드W: 블랙미러의 부활,686.0,"[['애니메이션', '가족', '미국', '2017']]"
687,스머프: 비밀의 숲,687.0,"[['액션', '모험', '판타지', 'SF', '미국', '2016']]"
