,month,year,num_of_screen0,num_of_screening0,nation2,num_of_ch,major_distributor,grade,time,gen1,gen2,gen3,gen4,gen5,gen6,gen7,gen8,gen9,gen10,gen11,gen12,gen13,gen14,gen15,gen16,gen17,gen18,a_avg_dir,r_avg_dir,a_avg_act,r_avg_act
702,11,2013,113,2008,1,0,0.0,3,130.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24203.5,8.35,419377.5278,8.290833333
703,8,2018,601,16459,1,2,1.0,3,113.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,834000.0,8.001428571,1042683.146,7.989375
704,9,2019,155,3167,0,2,0.0,3,89.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,46000.0,6.8125
705,2,2019,573,11128,1,3,1.0,1,130.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1004000.0,7.535,413873.981,8.109238095
706,12,2017,751,21383,2,2,0.0,1,103.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,542333.3333,8.286666667,723068.5,8.305833333
707,11,2014,67,892,1,3,0.0,3,113.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3373333.333,8.2,226351.7778,7.070666667
708,8,2014,38,1872,0,7,0.0,1,90.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27217.0,8.522,880370.2778,6.931746032
709,11,2017,244,2933,0,0,0.0,3,82.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,724525.8571,8.12,472278.2889,7.513777778
710,9,2014,655,71048,1,4,1.0,2,143.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2613333.333,8.296666667,1496846.613,7.8505
711,1,2018,1090,58918,1,4,1.0,2,143.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2613333.333,8.296666667,1496846.613,7.8505
712,9,2015,804,58725,1,4,1.0,2,132.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2613333.333,8.296666667,1496846.613,7.8505
713,8,2016,320,17497,1,3,0.0,3,98.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,184570.6667,7.405,904372.375,7.95125
714,11,2013,30,360,1,3,0.0,3,92.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,56948.4,7.244,133780.5714,7.748571429
715,9,2018,1117,58450,0,7,0.0,2,126.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1470000.0,7.13,1895103.795,7.943826531
716,7,2014,1587,188611,0,3,1.0,3,128.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4639816.167,8.03,2178903.222,7.888888889
717,7,2013,78,1646,0,0,0.0,3,107.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,740000.0,7.176666667
718,8,2013,316,8196,2,2,1.0,2,107.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191857.1429,8.218571429,288941.8016220561,5.461852312476617
719,8,2014,299,6834,2,2,1.0,2,110.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,410000.0,8.765,288941.8016220561,5.461852312476617
720,1,2019,31,1042,2,3,1.0,2,110.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
721,8,2018,542,8770,2,3,1.0,2,110.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
722,2,2015,187,5300,2,23,1.0,2,92.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191857.1429,8.218571429,1022806.286,8.265677083
723,2,2014,294,5499,2,2,1.0,2,111.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191857.1429,8.218571429,288941.8016220561,5.461852312476617
724,8,2015,433,8877,2,8,1.0,1,112.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,410000.0,8.765,3056558.0,8.263333333
725,7,2019,602,8790,2,4,1.0,2,109.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000.0,8.11,288941.8016220561,5.461852312476617
726,8,2016,447,7983,2,4,1.0,2,112.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410000.0,8.765,3056558.0,8.263333333
727,2,2017,215,4172,2,7,1.0,2,95.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191857.1429,8.218571429,32135.125,8.342
728,2,2018,487,8489,2,5,1.0,2,107.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,191857.1429,8.218571429,3056558.0,8.263333333
729,1,2013,139,3661,2,3,1.0,1,107.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191857.1429,8.218571429,288941.8016220561,5.461852312476617
730,2,2019,213,3254,2,3,1.0,2,116.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,191857.1429,8.218571429,288941.8016220561,5.461852312476617
731,8,2017,582,9763,2,5,1.0,2,113.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,410000.0,8.765,308833.3333,8.786666667
732,5,2019,817,25776,1,2,1.0,1,104.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,858000.0,7.51,270279.0,8.226666667
733,2,2014,319,6244,1,3,1.0,2,118.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,60620.66667,7.793333333,310050.9583,8.067666667
734,2,2015,290,4241,1,6,0.0,3,106.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1331600.0,7.566,2415951.625,8.052916667
735,3,2013,20,428,0,0,0.0,1,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
736,11,2019,50,1015,2,0,0.0,3,140.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
737,8,2014,27,603,2,4,0.0,4,121.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28109.5,7.805,560323.6324,8.1156875
738,1,2017,953,53162,1,0,1.0,1,113.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5043333.333,9.032857143,2168725.306,8.39997619
739,12,2018,132,1907,2,2,0.0,2,106.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,68500.0,7.515
740,12,2018,661,15454,1,5,1.0,2,128.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1865000.0,8.08,156654.85,7.337291667
741,2,2019,226,1718,2,16,0.0,1,78.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,277500.0,7.9025,381906.7716,7.655739796
742,8,2018,1021,71403,0,4,1.0,3,111.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056721.667,6.926666667,1410732.252,8.014270833
743,5,2017,466,11035,2,2,0.0,1,129.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75132.0,8.895,100600.0,9.022
744,12,2014,97,1691,0,0,0.0,2,103.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,96000.0,7.77
745,12,2016,393,5786,0,3,0.0,3,103.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1579333.333,7.956,429204.8373,6.819166667
746,3,2014,527,25460,0,0,1.0,4,132.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1152285.714,7.141428571,1020650.794,7.100634921
747,9,2013,385,15172,1,3,1.0,1,110.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1106666.667,9.073333333,620638.131,8.211309524
748,9,2017,150,1736,2,0,0.0,1,70.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000.0,8.25,373920.5,7.468333333
749,5,2014,160,1824,2,1,0.0,1,78.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59000.0,7.01,288941.8016220561,5.461852312476617
750,2,2013,177,2594,1,0,1.0,1,92.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1640000.0,9.093809524,466225.0982,7.996488095
751,9,2017,349,7137,2,4,1.0,2,108.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1308032.6,8.41,151578.5833,7.923645833
752,1,2019,344,2756,2,0,0.0,1,86.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,38000.0,7.62,210768.8167,7.583
753,12,2017,959,8183,2,6,0.0,1,93.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153600.0,7.726666667,460050.2111,7.693
754,12,2017,617,6636,2,6,0.0,1,93.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153600.0,7.726666667,460050.2111,7.693
755,10,2019,202,2432,2,3,0.0,1,85.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240250.0,7.925,103249.1111,7.91
756,11,2015,184,1954,2,0,0.0,3,88.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
757,1,2013,489,16647,1,0,1.0,1,97.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1153333.333,8.516666667,881625.0,7.9975
758,12,2015,1323,25550,1,4,1.0,1,89.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153333.333,8.516666667,678639.4167,8.055833333
759,12,2015,686,12388,1,4,1.0,1,89.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153333.333,8.516666667,678639.4167,8.055833333
760,8,2018,715,21247,1,2,1.0,1,97.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1153333.333,8.516666667,881625.0,7.9975
761,4,2018,276,3257,1,4,0.0,3,131.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17606.5,8.27,209186.2,7.905333333
762,2,2014,23,695,2,3,0.0,4,114.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,861556.0,7.859166667,478512.119,7.688392857
763,5,2013,544,53195,0,0,1.0,3,120.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2090000.0,6.005,1186983.143,7.855535714
764,9,2013,128,4032,0,0,1.0,4,90.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,979146.0,7.141666667
765,3,2016,101,2282,2,2,0.0,2,100.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,36263.0,6.098333333,498306.75,7.53625
766,12,2014,86,2156,2,3,0.0,3,95.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,47609.5,7.624,49888.31667,7.555
767,12,2014,55,1420,2,3,0.0,3,95.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,47609.5,7.624,49888.31667,7.555
768,5,2015,482,23660,0,3,0.0,4,118.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,63134.0,8.175,1467711.111,7.826111111
769,4,2018,43,1145,0,7,0.0,1,82.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2831.0,7.8,629412.3167,7.745952381
770,8,2015,161,1195,2,7,0.0,1,77.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000.0,8.2,17353.625,7.2
771,6,2013,337,18509,0,9,1.0,3,95.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,776523.0521,7.201875,1036068.631,7.719630952
772,6,2016,317,6407,0,5,1.0,3,94.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,377847.1278,6.632083333,702551.375,6.510833333
773,3,2016,228,2422,0,2,0.0,3,87.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5794.333333,6.22,249336.7857,6.515
774,11,2016,309,4604,2,2,0.0,2,108.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33000.0,8.7,256287.3,8.42925
775,10,2016,136,8986,0,9,0.0,3,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70147.0,7.718,288941.8016220561,7.77
776,1,2013,34,1373,1,7,0.0,3,94.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,187712.0,8.472,190314.7429,7.002604762
777,2,2017,191,8215,1,0,0.0,3,111.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,170000.0,8.4,1449096.9,8.0225
778,4,2018,79,1616,2,4,0.0,2,91.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000.0,9.57,107000.0,9.3625
779,9,2018,1183,46022,0,4,1.0,3,105.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,647500.0,7.3125,1414308.381,7.68375
780,4,2014,43,1087,1,2,1.0,3,125.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,463636.8929,8.173333333
781,5,2019,108,1510,0,0,1.0,1,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,225768.32117104737,8.335,288941.8016220561,5.461852312476617
782,9,2015,365,6895,2,6,0.0,1,85.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233135.25,8.176666667,175012.2,7.679
783,6,2016,481,28458,1,0,1.0,2,110.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,670202.9,7.922
784,5,2013,385,16653,0,2,1.0,1,106.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,567500.0,7.7925,633598.8929,7.346160714
785,3,2017,1627,140561,1,0,1.0,1,129.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1832086.333,8.515,543977.6944,7.319444444
786,6,2014,387,15414,2,0,1.0,1,129.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1832086.333,8.515,543977.6944,7.319444444
787,7,2015,792,41946,1,0,1.0,1,91.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812500.0,8.875714286,686198.3333,7.775
788,3,2018,458,5452,0,0,0.0,1,68.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71250.0,7.9275,288941.8016220561,5.461852312476617
789,9,2019,107,1704,1,1,0.0,4,85.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,352800.0,8.596,214775.0,8.3405
790,6,2018,472,14847,1,2,0.0,4,89.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,518.0,7.68,2320.0,8.28
791,7,2019,388,5035,1,4,0.0,4,147.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,138000.0,7.78,391965.8333,8.337777778
792,12,2019,777,2592,1,2,0.0,3,136.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,225768.32117104737,5.055,288941.8016220561,7.97
793,8,2015,245,6055,2,4,0.0,2,105.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34262.6,7.258571429,80888.66667,8.245555556
794,5,2016,92,1774,1,3,1.0,1,109.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39333.33333,8.85,66311.8,7.987055556
795,1,2019,508,7506,2,2,0.0,1,98.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159000.0,8.353333333,96092.875,7.6625
796,4,2019,673,27314,0,5,1.0,3,96.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3621428.571,8.674285714,2461007.189,8.395142857
797,7,2015,1202,89682,1,5,1.0,3,131.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5270000.0,8.5475,2152467.255,8.233714286
798,7,2018,1957,101374,1,4,1.0,3,147.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5270000.0,8.5475,2176839.985,7.93172619
799,11,2016,100,1756,1,4,1.0,3,175.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27976.0,8.03,1119333.333,9.1
800,5,2019,64,1380,1,4,0.0,2,86.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20000.0,7.19,112705.622,7.92202381
801,3,2017,104,3066,1,1,0.0,3,132.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,71750.0,7.99,299781.0,8.236
802,9,2016,904,70451,1,8,1.0,2,127.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,997375.0,7.9125,539749.1175,7.901380952
803,3,2016,470,12017,1,4,0.0,3,105.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,225768.32117104737,5.498639112275811,1552533.229,7.80425
804,7,2013,840,38263,0,2,1.0,2,132.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7761428.571,8.454285714,2034488.679,7.349714286
805,10,2013,24,1032,2,3,0.0,3,155.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,41365.66667,8.135,211413.4333,8.193611111
806,10,2016,241,2440,2,0,0.0,1,87.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
807,1,2015,29,569,2,3,0.0,4,150.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7629.8,7.2775,21048.5,7.67
808,8,2015,437,28864,0,2,0.0,3,125.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591484.7143,7.6,960965.0,7.590208333
809,10,2018,671,41961,0,3,0.0,3,98.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,1814759.378,8.544944444
810,11,2016,790,40617,0,2,0.0,3,100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1530000.0,7.657142857,1821756.143,8.081428571
811,10,2015,344,6541,0,6,1.0,3,115.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,920233.7143,7.665714286,708769.2524,7.329007937
812,12,2019,69,1069,2,2,0.0,2,101.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41250.0,8.6775,36000.0,9.23
813,11,2017,635,18099,0,2,0.0,4,91.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1629571.429,7.45875,3257380.952,7.84297619
814,6,2017,1257,105228,1,3,1.0,3,110.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,1639067.4,7.699
815,6,2014,194,2720,1,7,1.0,4,116.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,455362.2188,7.952514881
816,9,2016,1444,138161,0,2,1.0,3,106.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2073000.0,6.906,5356875.0,8.32925
817,7,2016,59,1167,2,2,0.0,3,108.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,182.0,9.206666667,6980000.0,7.76625
818,9,2018,280,1374,2,6,0.0,1,76.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,280036.25,7.39
819,2,2015,210,1855,2,8,0.0,1,70.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52000.0,7.43,598833.3333,7.666666667
820,9,2016,164,3061,2,8,0.0,1,57.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,598833.3333,7.666666667
821,6,2017,167,2880,2,3,0.0,1,57.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,46000.0,5.9
822,1,2017,145,2647,2,8,0.0,1,68.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,598833.3333,7.666666667
823,2,2016,155,2091,2,8,0.0,1,58.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,598833.3333,7.666666667
824,6,2016,162,2313,2,8,0.0,1,68.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,598833.3333,7.666666667
825,12,2015,131,3268,2,4,0.0,2,128.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60928.33333,8.276666667,22652.39167,7.51275
826,12,2015,67,1625,2,4,0.0,2,128.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60928.33333,8.276666667,22652.39167,7.51275
827,4,2018,985,57939,0,4,1.0,4,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,2601388.613,7.78422381
828,9,2013,288,6684,2,0,1.0,1,126.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2857500.0,6.954,1480063.174,8.070261905
829,6,2018,58,1767,2,2,0.0,1,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32000.0,8.93,288941.8016220561,5.461852312476617
830,10,2016,422,10270,1,3,1.0,3,92.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89333.33333,6.675,1222427.667,7.985333333
831,10,2018,227,8455,1,0,0.0,3,107.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,270000.0,9.49,439083.3333,8.510833333
832,4,2019,241,9835,1,0,0.0,3,96.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,225768.32117104737,5.498639112275811,6435.5,4.562857143
833,1,2015,51,587,2,1,0.0,1,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11000.0,7.09,2489552.0,8.227142857
834,1,2015,500,30146,1,9,1.0,1,98.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,268315.5,8.21875,374275.9611,7.630481481
835,11,2018,252,1361,2,7,0.0,1,86.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23815.25,7.235,25850.3625,7.393375
836,1,2013,603,60585,0,4,1.0,3,127.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820000.0,7.53,1887685.375,7.723333333
837,11,2014,346,3577,1,2,1.0,1,96.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,147500.0,8.18,175298.4667,7.63
838,6,2017,1176,78499,0,3,0.0,2,129.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1429000.0,8.3925,1906349.952,8.161984127
839,11,2017,565,24559,0,2,1.0,3,110.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,3679821.429,8.383839286
840,2,2018,303,2509,2,0,0.0,1,86.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19601.0,7.35,288941.8016220561,5.461852312476617
841,1,2017,58,683,2,0,0.0,2,177.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
842,1,2017,74,1112,2,0,0.0,2,178.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
843,1,2017,56,869,2,0,0.0,2,199.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
844,12,2012,381,20840,0,2,1.0,3,120.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1662500.0,8.22375,1532170.714,7.562285714
845,2,2017,434,5997,2,0,0.0,1,89.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,211321.5429,8.309642857
846,8,2017,629,23405,2,2,0.0,2,137.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,137200.0,7.186,475723.619,7.780952381
847,10,2013,333,13286,0,2,0.0,3,113.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,584666.6667,7.623333333,640803.875,7.2475
848,3,2017,133,4278,0,1,0.0,4,101.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15153.125,7.83,288941.8016220561,5.461852312476617
849,4,2014,594,38850,0,2,1.0,4,122.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1077500.0,7.82,1229563.4,7.811875
850,11,2017,200,1983,2,4,0.0,3,130.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,14451.75,8.035
851,10,2018,457,6927,0,0,1.0,3,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,987972.2222,8.227222222
852,5,2019,784,20271,0,3,0.0,2,114.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1510000.0,8.7,138733.6333,8.463333333
853,10,2013,297,9265,0,2,1.0,4,98.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,295564.0,8.5025,1119881.071,7.256428571
854,10,2017,293,1758,2,13,0.0,1,75.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,23776.75,6.85,26000.0,6.91
855,3,2016,1709,95669,1,13,1.0,2,151.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,616766.6667,8.42,1107915.941,7.936641026
856,1,2014,80,895,1,3,1.0,2,109.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18798.0,8.485,224000.0,7.29
857,2,2015,423,13839,1,0,1.0,3,106.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
858,12,2019,1971,99915,0,0,1.0,2,128.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4193250.0,7.78225,4143964.286,7.991428571
859,9,2016,213,1961,2,5,0.0,1,76.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,1886051.214,7.665
860,6,2013,283,9349,1,6,0.0,4,120.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,367666.6667,8.196666667,338912.3556,7.610791667
861,4,2014,236,4915,0,6,0.0,3,109.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,354500.0,6.23,2033185.437,7.062916667
862,9,2019,78,1198,2,5,0.0,1,73.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225768.32117104737,5.498639112275811,288941.8016220561,5.461852312476617
863,5,2018,739,26514,0,3,0.0,4,148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,305195.125,8.29125,1010185.667,8.029444444
