,X,name,nation,rep_nation,distributor,director1,director2,director3,director4,director5,director6,director7,director8,director9,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,actor17,actor18,actor19,actor20,actor21,actor22,actor23,actor24,actor25,actor26,actor27,actor28,actor29,actor30,actor31,actor32,actor33,actor34,actor35,actor36,actor37,actor38,actor39,actor40,actor41,actor42,actor43,actor44,actor45,actor46,date3,month,year,sales0,boxoffice_num0,num_of_screen0,num_of_screening0,nation2,num_of_ch,major_distributor,grade,time,gen1,gen2,gen3,gen4,gen5,gen6,gen7,gen8,gen9,gen10,gen11,gen12,gen13,gen14,gen15,gen16,gen17,gen18,sales_share,a_avg_dir,r_avg_dir,a_avg_act,r_avg_act
1273,279,아픈 만큼 사랑한다,한국,한국,(주)드림팩트엔터테인먼트, 임준현,,,,,,,NA,NA, 박누가,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.4.3,4,2019,112581600,16154,121,1517,한국,1,0,전체 관람가,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00%,516750,7.815,0,0
1274,650,악녀,한국,한국,(주)넥스트엔터테인먼트월드(NEW), 정병길,,,,NA,NA,NA,NA,NA, 김옥빈, 신하균, 성준, 김서형, 조은지,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.6.8,6,2017,9739662144,1208081,685,46070,한국,5,1,청소년 관람불가,123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.60%,787899,7.55,1316261.958,7.54322619
1275,1227,악의 연대기,한국,한국,(주)씨제이이엔엠, 장유근,,NA,NA,NA,NA,NA,NA,NA, 이설구, 박재훈, 박태산, 송보은, 조운,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.5.14,5,2015,17361815332,2192525,776,64351,한국,5,1,15세 관람가,102,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.00%,0,0,703176.1157,6.218380952
1276,18,악인전,한국,한국,"(주)에이스메이커무비웍스,(주)키위미디어그룹", 이원태,,,,,,,NA,NA, 마동석, 김무열, 김성규,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.5.15,5,2019,29133760150,3364712,1307,97351,한국,3,0,청소년 관람불가,110,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.50%,1368333.333,7.895,3456666.667,8.212
1277,97,악질경찰,한국,한국,워너브러더스 코리아(주), 베르너 헤어조크,,,,,,,NA,NA, 니콜라스 케이지, 에바 멘데스, 발 킬머,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.3.20,3,2019,2256615278,262233,833,22785,한국,3,1,청소년 관람불가,122,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10%,192,0,70317.5625,7.664333333
1278,132,안나,프랑스,프랑스,판씨네마(주),,,,,,,,NA,NA,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.8.28,8,2019,958388240,116029,431,7492,기타,0,0,15세 관람가,119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,17000,8.66,0,0
1279,1922,안나 카레니나,미국,미국,유니버설픽쳐스인터내셔널 코리아(유), 조 라이트,,,,NA,NA,NA,NA,NA, 키이라 나이틀리, 주드 로, 애런 존슨,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.3.21,3,2013,989494500,144351,248,7651,미국,3,1,15세 관람가,130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10%,113402,7.47,2228026.5,7.8825
1280,166,안녕 베일리,미국,미국,CGV아트하우스, 게일 맨쿠소,,,,,,,NA,NA, 조시 게드, 데니스 퀘이드, 캐서린 프레스콧, 마그 헬젠버거, 베티 길핀, 헨리,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.9.5,9,2019,501461800,61099,184,3729,미국,6,0,전체 관람가,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,61000,9.2,775326.5167,8.306833333
1281,432,"안녕, 나의 소녀",대만,대만,오드, 사준의,,,,,,,,, 류이호, 송운화,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.5.16,5,2018,870407954,111751,155,6145,기타,2,0,12세 관람가,104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00%,110000,7.11,112036,7.7875
1282,869,"안녕, 나의 소울메이트",홍콩,홍콩,(주)나이너스엔터테인먼트, 민용근,,,,NA,NA,NA,NA,NA, 김다미, 전소니, 변우석,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.12.7,12,2017,191541500,24381,165,1927,기타,3,0,15세 관람가,110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,14591.33333,7.833333333,877603.5,8.105
1283,1485,"안녕, 전우치! 도술로봇대결전",한국,한국,(주)리틀빅픽쳐스, 김대창,,NA,NA,NA,NA,NA,NA,NA, 김율, 김새해, 정선혜, 홍범기, 안장혁, 류점희,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.10.8,10,2015,92435600,13055,173,1076,한국,6,0,전체 관람가,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,13000,8.54,402307.1905,8.69
1284,104,"안녕, 티라노: 영원히, 함께",한국,한국,(주)넥스트엔터테인먼트월드(NEW), 시즈노 코분,,,,,,,NA,NA, 시영준, 정혜원, 이세은,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.8.14,8,2019,1591019230,203667,512,7421,한국,3,1,전체 관람가,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,410000,8.765,305333.3333,6.9125
1285,1558,"안녕, 헤이즐",미국,미국,이십세기폭스코리아(주), 조쉬 분,,,NA,NA,NA,NA,NA,NA, 쉐일린 우들리, 안셀 엘고트, 냇 울프, 윌렘 대포,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.8.13,8,2014,5833905000,749146,326,17946,미국,4,1,12세 관람가,125,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.40%,272333.3333,7.866666667,119434.3333,7.489375
1286,2056,안녕?! 오케스트라,한국,한국,(주)영화사 진진, 이철하,,,,NA,NA,NA,NA,NA, 리처드 용재 오닐,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.11.28,11,2013,88222000,14065,49,925,한국,1,0,전체 관람가,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,587200,7.666,0,0
1287,196,안도 타다오,일본,일본,(주)영화사 진진,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.4.25,4,2019,285639985,34807,75,1834,기타,0,0,전체 관람가,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00%,0,0,0,0
1288,307,안시성,한국,한국,(주)넥스트엔터테인먼트월드(NEW), 김광식,,,,,,,,, 조인성, 남주혁, 박성웅,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.9.19,9,2018,46335334026,5440186,1540,110439,한국,3,1,12세 관람가,135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.60%,1835129.25,7.945,2677600,8.137666667
1289,4,알라딘,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.5.23,5,2019,1.06955E+11,12552283,1409,266469,미국,0,1,전체 관람가,90,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,5.60%,5043333.333,9.032857143,977647.0833,8.025
1290,2016,알렉스 크로스,미국,미국,(주)인벤트스톤, 롭 코헨,,,,NA,NA,NA,NA,NA, 매튜 폭스, 타일러 페리, 레이첼 니콜스,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.3.14,3,2013,164165000,22978,162,3168,미국,3,0,청소년 관람불가,101,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,1062600,6.896,433365.1667,6.684444444
1291,1474,"알로, 슈티",프랑스,프랑스,"(주)프레인글로벌,(주)콘텐츠판다", 대니 분,,NA,NA,NA,NA,NA,NA,NA, 카드 므라드, 대니 분,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.7.2,7,2015,115129400,14289,33,746,기타,2,0,12세 관람가,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,9154.611111,8.272222222
1292,28,알리타: 배틀 엔젤,미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)", 로버트 로드리게즈,,,,,,,NA,NA, 로사 살라자르, 크리스토프 왈츠, 키언 존슨, 마허샬라 알리, 제니퍼 코넬리,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.2.5,2,2019,18571455667,1952063,1043,52666,미국,5,1,12세 관람가,122,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1.00%,419158.2,7.738,1184310.557,8.0189
1293,1200,암살,한국,한국,(주)쇼박스, 최동훈,,NA,NA,NA,NA,NA,NA,NA, 전지현, 이정재, 하정우,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.7.22,7,2015,98463132781,12705700,1519,175185,한국,3,1,15세 관람가,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70%,5929666.667,7.859,5446166.667,7.788777778
1294,314,암수살인,한국,한국,(주)쇼박스, 김태균,,,,,,,,, 김윤석, 주지훈,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.10.3,10,2018,32995138548,3789321,1177,126127,한국,2,1,15세 관람가,110,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.80%,3621428.571,8.674285714,5516714.286,8.435142857
1295,135,암전,한국,한국,TCO(주)더콘텐츠온, 두기봉,,,,,,,NA,NA, 유덕화, 유청운, 몽가혜,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.8.15,8,2019,933064215,105574,423,5127,한국,3,0,12세 관람가,91,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.00%,164.6666667,6,64704.25,7.784583333
1296,1425,앙: 단팥 인생 이야기,일본,일본,그린나래미디어(주), 가와세 나오미,,NA,NA,NA,NA,NA,NA,NA, 키키 키린, 나가세 마사토시, 우치다 카라,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.9.10,9,2015,219663862,27590,41,1415,기타,3,0,12세 관람가,113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,5538,8.29,36585.34921,8.517142857
1297,1551,애나벨,미국,미국,워너브러더스 코리아(주),,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.10.2,10,2014,7083492943,926027,464,29000,미국,0,1,15세 관람가,106,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.40%,0,0,258439.25,6.683333333
1298,636,애나벨 : 인형의 주인,미국,미국,워너브러더스 코리아(주), 데이비드 F. 샌드버그,,,,NA,NA,NA,NA,NA, 스테파니 시그만, 탈리타 베이트먼, 앨리시아 벨라 베일리, 미란다 오토,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017.8.10,8,2017,15527492238,1934270,1006,35103,미국,4,1,15세 관람가,109,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.90%,1230000,7.66,1359955.417,7.384
1299,74,애나벨 집으로,미국,미국,워너브러더스 코리아(주), 게리 도버먼,,,,,,,NA,NA, 패트릭 윌슨, 베라 파미가, 맥케나 그레이스, 매디슨 아이스먼,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.6.26,6,2019,3993147140,481766,653,16619,미국,4,1,15세 관람가,106,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.20%,0,0,767727.4,7.794
1300,71,애드 아스트라,미국,미국,이십세기폭스코리아(주), 제임스 그레이,,,,,,,NA,NA, 브래드 피트,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.9.19,9,2019,4518393460,513375,853,27816,미국,1,1,12세 관람가,123,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.20%,93564.71429,7.965714286,347500,8.351666667
1301,168,애프터,미국,미국,판씨네마(주), 라이언 스미스,,,,,,,NA,NA, 스티븐 스트레이트, 카롤리나 비드라, 산드라 엘리스 라퍼티, 매디슨 린츠,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.8.22,8,2019,493826240,58664,235,3190,미국,4,0,15세 관람가,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00%,0,0,565306.5,5.22
1302,1872,애프터 어스,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주), M. 나이트 샤말란,,,,NA,NA,NA,NA,NA, 윌 스미스, 제이든 스미스, 조 크라비츠, 소피 오코네도,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.5.30,5,2013,3831856167,537920,484,19867,미국,4,1,12세 관람가,100,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.20%,580250,6.8575,634500,7.723666667
1303,567,액슬,미국,미국,(주)팝엔터테인먼트, 올리버 달리,,,,,,,,, 알렉스 뉴이스테터, 베키 지, 토마스 제인, 도미닉 레인스,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.10.18,10,2018,153698800,18219,149,2574,미국,4,0,12세 관람가,100,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.00%,0,0,23665.91667,7.13725
1304,2042,앤젤스 셰어: 천사를 위한 위스키,영국,"영국,프랑스",(주)티캐스트, 켄 로치,,,,NA,NA,NA,NA,NA, 폴 브래니건, 존 헨쇼, 게리 메이틀랜드, 자스민 리긴스, 윌리엄 루앤, 로저 알람,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.5.16,5,2013,135331671,17257,23,796,기타,6,0,15세 관람가,101,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,41250,8.6775,12973.86111,7.800277778
1305,1220,앤트맨,미국,"미국,영국",월트디즈니컴퍼니코리아(주), 크리스토프 갬플,,NA,NA,NA,NA,NA,NA,NA, 고츠 오토, 야스미나 필라리 보넨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.9.3,9,2015,23529209937,2841795,949,74649,미국,2,1,12세 관람가,118,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1.40%,0,0,0,5.66
1306,306,앤트맨과 와스프,미국,미국,월트디즈니컴퍼니코리아 유한책임회사, 페이튼 리드,,,,,,,,, 폴 러드, 에반젤린 릴리, 마이클 더글라스, 마이클 페나, 로렌스 피시번, 미셸 파이퍼, 해나 존-케이먼,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.7.4,7,2018,47468053685,5448134,1775,148244,미국,7,1,12세 관람가,118,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2.60%,2472500,8.321666667,2590570.625,8.422438492
1307,997,앨빈과 슈퍼밴드: 악동 어드벤처,미국,미국,이십세기폭스코리아(주), 월트 베커,,,,NA,NA,NA,NA,NA, 저스틴 롱, 제이슨 리, 매튜 그레이 구블러, 제시 맥카트니, 크리스티나 애플게이트, 칼리 쿠오코, 안나 페리스, 킴벌리 윌리엄스-페이슬리, 조쉬 그린, 토니 헤일, 벨라 손,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.2.4,2,2016,2125772200,292495,380,8917,미국,11,1,전체 관람가,92,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10%,148051,8.025,306122.7315,8.01825
1308,110,앵그리 버드 2: 독수리 왕국의 침공,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.8.7,8,2019,1437751073,188987,512,7252,미국,0,1,전체 관람가,96,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10%,180000,8.96,2140797,8.7065
1309,963,앵그리버드 더 무비,미국,"미국,핀란드",유니버설픽쳐스인터내셔널 코리아(유), 서럽 밴 오먼,,,,NA,NA,NA,NA,NA, 제이슨 서디키스, 조시 게드, 대니 맥브라이드, 피터 딘클리지, 아콰피나,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016.5.19,5,2016,5218111744,680606,661,15812,미국,5,1,전체 관람가,96,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.30%,180000,8.96,2140797,8.7065
1310,1714,앵그리스트 맨,미국,미국,브릿지웍스 엔터테인먼트(주), 필 알덴 로빈슨,,,NA,NA,NA,NA,NA,NA, 로빈 윌리엄스, 밀라 쿠니스, 피터 딘클리지, 멜리사 레오, 제임스 얼 존스,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.10.30,10,2014,229523200,30656,181,2798,미국,5,0,15세 관람가,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,31000,8.076,896166.5667,8.3114
1311,1398,약장수,한국,한국,"(주)대명문화공장,(주)나이너스엔터테인먼트", 조치언,,NA,NA,NA,NA,NA,NA,NA, 김인권, 박철민, 이주실,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.4.23,4,2015,314542400,44214,282,4312,한국,3,0,15세 관람가,104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,44000,8.64,1239243.286,8.151428571
1312,528,양말요정 휴고의 대모험,체코,"체코,슬로바키아,크로아티아",와이드 릴리즈(주), 갈리나 미클리노바,,,,,,,,, 조연우, 박상우, 신정훈, 이민형, 송영인, 방지원, 크리스토프 하덱, 온드레이 트로얀, 타티아나 빌헬모바,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.9.6,9,2018,171113700,25578,354,1833,기타,9,0,전체 관람가,77,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,153018.125,7.4
1313,70,양자물리학,한국,한국,(주)메리크리스마스, 이성태,,,,,,,NA,NA, 박해수, 서예지, 김상호, 김응수, 변희봉, 김영재, 이창훈,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.9.25,9,2019,4536436380,554939,799,25296,한국,7,0,15세 관람가,119,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.20%,498200,7.016,1385514.624,7.380444444
1314,298,양지의 그녀,일본,일본,(주)영화사오원, 미키 타카히로,,,,,,,NA,NA, 마츠모토 준, 우에노 주리,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.3.21,3,2019,124350580,14350,134,1452,기타,2,0,12세 관람가,129,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00%,36914.16667,8.645,279489,7.9225
1315,559,어거스트 러쉬,미국,미국,"(주)영화사 그램,CJ ENM", 커스틴 쉐리단,,,,,,,,, 프레디 하이모어, 조나단 리스 마이어스, 케리 러셀, 로빈 윌리엄스,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.12.6,12,2018,166640500,19861,134,1611,미국,4,1,전체 관람가,113,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,1120000,8.72,449566.7708,7.716875
1316,1663,어거스트: 가족의 초상,미국,미국,주식회사 우리네트웍스, 존 웰스,,,NA,NA,NA,NA,NA,NA, 메릴 스트립, 줄리아 로버츠, 베네딕트 컴버배치, 이완 맥그리거,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.4.3,4,2014,542682500,71795,249,5202,미국,4,0,15세 관람가,121,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,54333.2,7.394,285270.6833,8.433666667
1317,174,어글리 돌,미국,미국,판씨네마(주),,,,,,,,NA,NA,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019.5.1,5,2019,382560870,52586,353,2588,미국,0,0,전체 관람가,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,877333.3333,8.345714286,497452.3667,7.6605
1318,1677,어네스트와 셀레스틴,프랑스,프랑스,씨너스엔터테인먼트(주), 벵상 파타, 스테판 오비에, 벤자민 레너,NA,NA,NA,NA,NA,NA, 램버트 윌슨, 포레스트 휘태커, 맥켄지 포이,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014.2.20,2,2014,332601100,49411,202,2889,기타,3,0,전체 관람가,79,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,42777.77778,8.798888889,1352609.25,7.63
1319,421,어느 가족,일본,일본,(주)티캐스트, 고레에다 히로카즈,,,,,,,,, 릴리 프랭키, 안도 사쿠라, 마츠오카 마유, 키키 키린, 죠 카이리, 사사키 미유,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018.7.26,7,2018,1411660900,170743,126,5685,기타,6,0,15세 관람가,121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10%,60928.33333,8.276666667,96595.96905,8.750738095
1320,2057,어느 예술가의 마지막 일주일,프랑스,"프랑스,독일,벨기에",프리비젼엔터테인먼트, 마르얀 사트라피, 빈센트 파로노드,,,NA,NA,NA,NA,NA, 마티유 아말릭, 마리아 데 메데이로스, 이사벨라 로셀리니, 골쉬프테 파라하니,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013.6.20,6,2013,95917000,13688,19,651,기타,4,0,15세 관람가,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00%,9316.666667,7,286926.2778,8.3975
